a=	+0.999050	b=	+1.000000	n=	+20	r=	+3.500000
x	g(x)	g'(x)	g''(x)
+0.999473	+0.841186	+0.540668	+1.521206
+0.999474	+0.841186	+0.540669	+1.533289
+0.999475	+0.841187	+0.540671	+1.545371
+0.999476	+0.841188	+0.540672	+1.557454
+0.999477	+0.841188	+0.540674	+1.569536
+0.999478	+0.841189	+0.540675	+1.581619
+0.999479	+0.841189	+0.540677	+1.593702
+0.999480	+0.841190	+0.540678	+1.605784
+0.999481	+0.841190	+0.540680	+1.617867
+0.999482	+0.841191	+0.540682	+1.629950
+0.999483	+0.841191	+0.540683	+1.642032
+0.999484	+0.841192	+0.540685	+1.654115
+0.999485	+0.841192	+0.540687	+1.666198
+0.999486	+0.841193	+0.540688	+1.678280
+0.999487	+0.841194	+0.540690	+1.690363
+0.999488	+0.841194	+0.540692	+1.702446
+0.999489	+0.841195	+0.540693	+1.714528
+0.999490	+0.841195	+0.540695	+1.726611
+0.999491	+0.841196	+0.540697	+1.738694
+0.999492	+0.841196	+0.540699	+1.750776
+0.999493	+0.841197	+0.540700	+1.762859
+0.999494	+0.841197	+0.540702	+1.774942
+0.999495	+0.841198	+0.540704	+1.787024
+0.999496	+0.841198	+0.540706	+1.799107
+0.999497	+0.841199	+0.540707	+1.811189
+0.999498	+0.841199	+0.540709	+1.823272
+0.999499	+0.841200	+0.540711	+1.835355
+0.999500	+0.841201	+0.540713	+1.847437
+0.999501	+0.841201	+0.540715	+1.859520
+0.999502	+0.841202	+0.540717	+1.871603
+0.999503	+0.841202	+0.540719	+1.883685
+0.999504	+0.841203	+0.540720	+1.895768
+0.999505	+0.841203	+0.540722	+1.907851
+0.999506	+0.841204	+0.540724	+1.919933
+0.999507	+0.841204	+0.540726	+1.932016
+0.999508	+0.841205	+0.540728	+1.944099
+0.999509	+0.841205	+0.540730	+1.956181
+0.999510	+0.841206	+0.540732	+1.968264
+0.999511	+0.841206	+0.540734	+1.980347
+0.999512	+0.841207	+0.540736	+1.992429
+0.999513	+0.841208	+0.540738	+2.004512
+0.999514	+0.841208	+0.540740	+2.016595
+0.999515	+0.841209	+0.540742	+2.028677
+0.999516	+0.841209	+0.540744	+2.040760
+0.999517	+0.841210	+0.540746	+2.052843
+0.999518	+0.841210	+0.540748	+2.064925
+0.999519	+0.841211	+0.540750	+2.077008
+0.999520	+0.841211	+0.540752	+2.089090
+0.999521	+0.841212	+0.540754	+2.101173
+0.999522	+0.841212	+0.540757	+2.113256
+0.999523	+0.841213	+0.540759	+2.125338
+0.999524	+0.841214	+0.540761	+2.137421
+0.999525	+0.841214	+0.540763	+2.149504
+0.999526	+0.841215	+0.540765	+2.161586
+0.999527	+0.841215	+0.540767	+2.173669
+0.999528	+0.841216	+0.540769	+2.185752
+0.999529	+0.841216	+0.540772	+2.197834
+0.999530	+0.841217	+0.540774	+2.209917
+0.999531	+0.841217	+0.540776	+2.222000
+0.999532	+0.841218	+0.540778	+2.234082
+0.999533	+0.841218	+0.540781	+2.246165
+0.999534	+0.841219	+0.540783	+2.258248
+0.999535	+0.841219	+0.540785	+2.270330
+0.999536	+0.841220	+0.540787	+2.282413
+0.999537	+0.841221	+0.540790	+2.294496
+0.999538	+0.841221	+0.540792	+2.306578
+0.999539	+0.841222	+0.540794	+2.318661
+0.999540	+0.841222	+0.540797	+2.330744
+0.999541	+0.841223	+0.540799	+2.342826
+0.999542	+0.841223	+0.540801	+2.354909
+0.999543	+0.841224	+0.540804	+2.366991
+0.999544	+0.841224	+0.540806	+2.379074
+0.999545	+0.841225	+0.540808	+2.391157
+0.999546	+0.841225	+0.540811	+2.403239
+0.999547	+0.841226	+0.540813	+2.415322
+0.999548	+0.841226	+0.540816	+2.427405
+0.999549	+0.841227	+0.540818	+2.439487
+0.999550	+0.841228	+0.540820	+2.451570
+0.999551	+0.841228	+0.540823	+2.463653
+0.999552	+0.841229	+0.540825	+2.475735
+0.999553	+0.841229	+0.540828	+2.487818
+0.999554	+0.841230	+0.540830	+2.499901
+0.999555	+0.841230	+0.540833	+2.511983
+0.999556	+0.841231	+0.540835	+2.524066
+0.999557	+0.841231	+0.540838	+2.536149
+0.999558	+0.841232	+0.540840	+2.548231
+0.999559	+0.841232	+0.540843	+2.560314
+0.999560	+0.841233	+0.540846	+2.572397
+0.999561	+0.841234	+0.540848	+2.584479
+0.999562	+0.841234	+0.540851	+2.596562
+0.999563	+0.841235	+0.540853	+2.608645
+0.999564	+0.841235	+0.540856	+2.620727
+0.999565	+0.841236	+0.540859	+2.632810
+0.999566	+0.841236	+0.540861	+2.644892
+0.999567	+0.841237	+0.540864	+2.656975
+0.999568	+0.841237	+0.540867	+2.669058
+0.999569	+0.841238	+0.540869	+2.681140
+0.999570	+0.841238	+0.540872	+2.693223
+0.999571	+0.841239	+0.540875	+2.705306
+0.999572	+0.841239	+0.540877	+2.717388
+0.999573	+0.841240	+0.540880	+2.729471
+0.999574	+0.841241	+0.540883	+2.741554
+0.999575	+0.841241	+0.540886	+2.753636
+0.999576	+0.841242	+0.540888	+2.765719
+0.999577	+0.841242	+0.540891	+2.777802
+0.999578	+0.841243	+0.540894	+2.789884
+0.999579	+0.841243	+0.540897	+2.801967
+0.999580	+0.841244	+0.540899	+2.814050
+0.999581	+0.841244	+0.540902	+2.826132
+0.999582	+0.841245	+0.540905	+2.838215
+0.999583	+0.841245	+0.540908	+2.850298
+0.999584	+0.841246	+0.540911	+2.862380
+0.999585	+0.841247	+0.540914	+2.874463
+0.999586	+0.841247	+0.540917	+2.886545
+0.999587	+0.841248	+0.540919	+2.898628
+0.999588	+0.841248	+0.540922	+2.910711
+0.999589	+0.841249	+0.540925	+2.922793
+0.999590	+0.841249	+0.540928	+2.934876
+0.999591	+0.841250	+0.540931	+2.946959
+0.999592	+0.841250	+0.540934	+2.959041
+0.999593	+0.841251	+0.540937	+2.971124
+0.999594	+0.841251	+0.540940	+2.983207
+0.999595	+0.841252	+0.540943	+2.995289
+0.999596	+0.841252	+0.540946	+3.007372
+0.999597	+0.841253	+0.540949	+3.019455
+0.999598	+0.841254	+0.540952	+3.031537
+0.999599	+0.841254	+0.540955	+3.043620
+0.999600	+0.841255	+0.540958	+3.055703
+0.999601	+0.841255	+0.540961	+3.067785
+0.999602	+0.841256	+0.540964	+3.079868
